# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-075   +8.999830e+01   +4.461550e-07 -5.911538e-02 -1.347797e-03 -3.357252e-02 +6.735153e-02 +2.313047e+03 +2.070531e+03 -1.553004e+05 +1.203557e+07 -2.333735e+11 -4.390124e+10 +1.687265e+12 +3.220853e+14 +4.747336e+18 +4.509659e+18   +8.685257e-07 -8.749643e-06 -1.937565e-03 +2.620987e-02 +1.166471e+00 -1.643163e+02 +4.981573e+03 +5.200560e+04 +2.165893e+07 +2.760307e+09 -2.866107e+10 -1.149109e+13 -9.721224e+14 -7.900954e+16 -4.191434e+17   
Q20-079   +8.999810e+01   +7.706756e-07 -5.910413e-02 -4.986232e-04 -6.283658e-02 +4.071692e-01 +2.325340e+03 -2.125217e+02 +8.286486e+04 +2.934160e+07 -2.307765e+11 +1.026208e+10 +1.888149e+11 -1.032278e+15 +4.603691e+18 +1.468150e+18   +9.569400e-07 -4.058171e-06 -2.466153e-03 +1.958700e-02 +1.306549e+00 -2.634525e+02 +6.035889e+03 +6.389297e+04 +1.578837e+07 +6.029128e+09 -7.163238e+10 -4.446468e+12 -4.602952e+14 -1.183566e+17 -1.061946e+18   
Q20-095   +8.999820e+01   +1.115697e-07 -5.910178e-02 -1.837317e-03 -6.901186e-02 -1.692989e+00 +2.179488e+03 +4.331786e+03 +1.124256e+05 +7.748363e+06 -2.271339e+11 -5.176958e+10 +3.555481e+11 -3.555418e+14 +4.570640e+18 +2.268964e+17   +2.413722e-07 -1.763164e-05 -1.069231e-03 +9.557521e-03 +1.834534e+00 -2.645314e+02 -3.350008e+02 +1.100531e+05 -1.083477e+07 +4.927031e+09 +2.204527e+09 -9.465180e+12 +2.534645e+14 +5.804362e+16 -6.694824e+17   
Q20-107   +8.999715e+01   +3.641199e-07 -5.910105e-02 -1.414475e-03 -1.962199e-02 -8.678579e-01 +2.177776e+03 -5.421662e+02 -7.890623e+04 +3.361081e+07 -2.306074e+11 +8.836425e+09 +8.910736e+11 -9.518047e+14 +4.750859e+18 +9.829222e+17   +4.899400e-07 -2.043036e-05 -1.628243e-03 +1.453169e-02 +1.827765e+00 -2.357614e+02 +3.593813e+03 +2.500378e+05 -4.839367e+06 +5.045686e+09 -9.588378e+10 -8.501114e+12 +3.922288e+13 -6.198042e+15 +2.882508e+18   
Q20-108   +8.999750e+01   +8.544285e-07 -5.911886e-02 -1.281350e-03 +5.454043e-03 -1.171787e+00 +2.239217e+03 +3.105410e+03 -4.751074e+05 +5.757091e+07 -2.293770e+11 -1.334847e+11 +1.892993e+13 -2.198370e+15 +4.661607e+18 +9.021283e+18   +3.691489e-07 -2.215984e-05 -1.048740e-03 +7.722959e-03 +6.136370e-01 -1.828985e+02 +8.037743e+03 +1.097389e+05 -5.849469e+06 +5.636531e+09 -2.087048e+11 -1.023176e+13 +8.538284e+14 -1.010045e+17 +6.567482e+18   
Q20-109   +9.000035e+01   +5.010673e-07 -5.918777e-02 -8.645150e-04 -2.023244e-02 -8.663931e-01 +2.317780e+03 -5.075088e+03 -1.392576e+05 +2.949336e+06 -2.323951e+11 +1.724733e+11 +4.330753e+12 -8.450220e+13 +4.763054e+18 -5.510632e+18   +2.631046e-07 -2.485578e-05 -1.454563e-03 +9.062307e-03 +6.427874e-01 -1.856951e+02 +4.153778e+03 +2.547825e+05 +1.117680e+07 +4.536216e+09 -4.721141e+10 -1.331064e+13 -5.372534e+14 -3.522002e+16 -8.852921e+17   
Q20-111   +8.999970e+01   +1.054958e-07 -5.917154e-02 -9.962208e-04 -8.700873e-02 +4.822818e-01 +2.236967e+03 +1.804613e+01 +7.305594e+03 +1.112826e+07 -2.311184e+11 +6.252392e+10 -5.571281e+12 -4.347084e+14 +4.725330e+18 +6.924532e+17   +3.441411e-07 -2.065931e-05 -8.028375e-04 +1.942174e-02 +1.348039e+00 -1.225905e+02 -8.304074e+01 -8.621779e+04 -1.790606e+06 +1.097829e+09 -3.752405e+10 -2.275802e+12 -1.460248e+14 +6.217937e+16 +2.705013e+18   
Q20-112   +8.999805e+01   +5.229900e-07 -5.912186e-02 -4.030502e-04 -6.359057e-02 +1.031808e-01 +2.209657e+03 -4.201932e+02 +8.016525e+04 +7.269759e+06 -2.294550e+11 -2.947062e+10 -8.675040e+11 +9.352594e+13 +4.669112e+18 +3.130203e+18   +2.361269e-07 +1.148174e-05 -6.795872e-04 +2.642229e-02 +1.021738e+00 -2.458257e+02 +7.737132e+02 +3.180410e+04 -3.648299e+06 +8.257512e+09 -6.064244e+10 -1.169342e+13 -4.494833e+13 -1.738719e+17 +1.584300e+18   
Q20-113   +8.999765e+01   +5.345847e-07 -5.911872e-02 -6.000720e-04 -4.054388e-02 +6.952524e-01 +2.203992e+03 +1.303588e+03 -9.234021e+04 +1.488578e+05 -2.301409e+11 -1.015492e+11 +9.854060e+12 +8.482035e+14 +4.669914e+18 +8.275664e+18   +2.693249e-07 -1.160234e-05 -1.255702e-03 +1.973788e-02 +6.389506e-01 -1.646327e+02 +3.477850e+03 +1.293335e+04 +1.597940e+06 +3.836051e+09 -1.283060e+11 -1.147053e+13 -6.117471e+14 -7.110699e+16 +6.641066e+18   
Q20-116   +8.999850e+01   +3.129173e-07 -5.906264e-02 -1.469258e-03 -4.205805e-02 -7.084894e-01 +2.297861e+03 +8.381157e+02 -1.690366e+04 +1.074013e+07 -2.298624e+11 -1.946172e+10 +3.704542e+12 -5.080300e+14 +4.680234e+18 +2.351801e+18   -7.253043e-08 -9.520668e-06 -5.874670e-04 +1.866533e-02 +1.348304e+00 -1.532680e+02 -4.206508e+02 +2.148286e+04 -1.026910e+07 +3.451994e+09 -9.033021e+09 -6.082360e+12 -2.793298e+13 -2.746387e+16 +2.044399e+18   
Q20-119   +8.999850e+01   +4.347381e-07 -5.912559e-02 +9.581535e-05 -9.503161e-03 +1.072332e+00 +2.386440e+03 -6.172296e+03 -3.385862e+05 -2.743318e+07 -2.327448e+11 +1.216577e+11 +1.879847e+13 +1.181830e+15 +4.756589e+18 -2.887293e+18   +4.766013e-07 -1.322666e-06 -1.451706e-03 +6.579580e-03 +1.270458e+00 -1.064037e+02 +4.096372e+03 +3.272029e+05 -1.142319e+07 +1.102292e+09 -1.897528e+11 -1.555170e+13 +7.609079e+13 +9.477347e+16 +9.251751e+18   
Q20-125   +8.999795e+01   +5.974056e-07 -5.913089e-02 -2.494507e-04 -2.123256e-02 -2.180066e-01 +2.328620e+03 -3.633353e+03 +5.226496e+03 +2.228675e+07 -2.303227e+11 +1.009939e+11 -1.671597e+12 -6.411104e+14 +4.642705e+18 -2.125476e+18   +6.153395e-07 +1.483092e-05 -2.120048e-03 +2.372226e-02 +1.627969e+00 -1.498315e+02 +3.976314e+03 -4.798956e+04 +2.669312e+06 +2.890096e+09 -8.872727e+10 -3.725162e+12 -7.534171e+13 -4.903198e+15 +3.385777e+18   
Q20-127   +8.999805e+01   +2.197980e-07 -5.911995e-02 +8.605555e-05 -1.039063e-02 -3.151566e-01 +2.334276e+03 -4.676690e+03 -2.236960e+04 +7.855868e+06 -2.300195e+11 +1.399641e+11 +2.298168e+11 -2.764807e+14 +4.645628e+18 -1.913480e+18   +2.801310e-07 +4.774765e-06 -1.115442e-03 +1.207047e-02 +7.673965e-01 -1.615536e+02 +4.127831e+02 +1.128256e+05 +3.645586e+06 +3.190040e+09 -6.134294e+09 -7.244127e+12 -7.816752e+13 -2.212127e+16 +1.310725e+18   
Q20-130   +8.999815e+01   -9.209578e-08 -5.912082e-02 -6.472024e-04 -4.387458e-02 -1.528647e-01 +2.358031e+03 -1.397468e+03 +1.245126e+05 +6.682248e+06 -2.305410e+11 +3.648095e+09 -1.355636e+12 -2.873778e+14 +4.672477e+18 -1.069307e+18   +5.682345e-07 +2.177918e-06 -6.355794e-05 -5.036307e-03 -6.411855e-01 -2.105969e+02 -1.580810e+03 +2.077356e+05 +2.700831e+07 +7.205534e+09 +7.286492e+10 +2.213302e+11 -6.370214e+14 -1.467559e+17 -1.841172e+18   
Q20-136   +8.999890e+01   +3.533351e-08 -5.910628e-02 -6.605123e-04 -9.594365e-02 -9.071694e-01 +2.337259e+03 -2.372519e+03 +1.644558e+05 +7.914998e+05 -2.306748e+11 +5.205395e+10 -2.600435e+12 +2.348194e+14 +4.663463e+18 +1.452779e+18   +3.808825e-07 -1.309015e-05 -4.434794e-04 +2.087747e-02 +1.940905e-01 -1.082597e+02 -1.291390e+03 +4.638401e+04 +1.032193e+07 +1.216668e+09 +3.070495e+10 -2.363522e+12 -5.636146e+14 +4.920278e+16 -2.091824e+18   
Q20-139   +8.999890e+01   +1.735643e-07 -5.913935e-02 -1.048785e-03 -4.919882e-02 +2.207716e-02 +2.298537e+03 -1.358470e+03 +2.838380e+05 +1.653667e+07 -2.291322e+11 +9.478754e+10 -1.466091e+13 -5.888454e+14 +4.715202e+18 -6.289802e+18   +1.240451e-07 -5.657908e-06 -5.809149e-04 +1.069764e-02 -1.104916e+00 -2.684042e+02 +2.740011e+03 +2.740833e+05 +1.803150e+07 +6.604202e+09 -9.901625e+10 -1.572265e+13 +3.107750e+14 -5.621931e+16 +1.013227e+19   
Q20-140   +8.999905e+01   +2.854691e-07 -5.912691e-02 -6.814981e-04 -4.168312e-02 +7.884647e-02 +2.291484e+03 +1.302529e+03 +7.857176e+04 -4.498170e+06 -2.275252e+11 -6.982765e+10 +3.100096e+12 +3.278073e+14 +4.549595e+18 +2.040429e+18   +2.532069e-07 -1.854128e-05 -7.600725e-04 +2.265187e-02 +1.056239e+00 -2.506716e+02 +4.005883e+02 +3.973958e+04 -7.866903e+06 +6.301078e+09 +1.850734e+10 -6.901113e+12 -1.481858e+14 -4.521363e+16 -3.729248e+18   
Q20-142   +8.999905e+01   +5.987930e-07 -5.912561e-02 -5.050950e-04 -1.021569e-01 +1.995411e-01 +2.216271e+03 -3.068032e+02 +3.392776e+05 +1.782933e+07 -2.304484e+11 +7.560898e+09 -8.861987e+12 -5.730776e+14 +4.675007e+18 +1.841756e+18   -2.194622e-09 -4.828737e-06 +1.165136e-03 -1.220195e-02 -1.797183e+00 -2.000818e+02 -3.933773e+03 +2.694805e+05 +2.758135e+07 +4.661675e+09 +7.985850e+10 -7.142043e+12 -1.024522e+15 -1.766489e+16 +1.855933e+18   
Q20-149   +8.999895e+01   +6.360172e-07 -5.914039e-02 -1.793708e-04 -3.854427e-02 +6.863791e-01 +2.253061e+03 -9.474708e+02 -7.527160e+04 +1.359151e+07 -2.312529e+11 +1.698786e+10 -8.776869e+11 -5.324849e+14 +4.708119e+18 +6.909132e+17   +2.497837e-07 -7.852478e-06 -4.736831e-04 +9.046533e-03 +6.673006e-01 -2.119744e+02 +8.344483e+01 +6.399559e+04 -4.379454e+06 +5.361910e+09 -4.074691e+10 -1.491842e+13 +1.079327e+14 -3.657089e+16 +1.778672e+18   
Q20-153   +8.999950e+01   +3.490174e-07 -5.914230e-02 -9.326641e-04 -6.209918e-02 -1.104966e+00 +2.194840e+03 -2.386630e+03 +5.213168e+04 +2.589295e+07 -2.299441e+11 +4.118284e+08 +3.906882e+12 -7.788795e+14 +4.701321e+18 +8.971852e+17   +2.391123e-07 -7.624317e-06 +2.064526e-04 +2.225071e-02 -1.159659e-01 -1.645248e+02 -1.885603e+03 +1.547236e+05 +5.035552e+06 +3.286380e+09 +5.342564e+10 -9.830540e+12 -1.831635e+14 +1.588180e+16 -1.338400e+18   
Q20-162   +8.999905e+01   +3.583863e-07 -5.907437e-02 -7.489240e-04 -8.214048e-02 -1.058800e+00 +2.275106e+03 -5.407950e+02 +1.031390e+05 +1.244814e+07 -2.296615e+11 -5.305115e+10 -7.880778e+11 -2.315454e+14 +4.633456e+18 +2.467904e+18   +3.774250e-07 -1.820360e-05 -2.427747e-03 +3.098246e-02 +1.888380e+00 -1.042039e+02 +5.653493e+03 +9.259671e+04 -6.927639e+06 +1.424651e+09 -1.232681e+11 -5.625850e+12 -1.843796e+14 +5.379030e+15 +3.772848e+18   
Q20-176   +8.999630e+01   +6.490590e-07 -5.909514e-02 +1.533280e-04 -6.697945e-02 +6.374263e-01 +2.210783e+03 -2.532964e+03 +1.636711e+05 +1.596476e+07 -2.284015e+11 +4.597717e+10 -5.001462e+12 -6.663154e+14 +4.561372e+18 -7.718487e+17   +1.329467e-07 -9.964969e-06 -3.330361e-04 +1.059177e-02 -2.320651e-02 -1.689101e+02 -1.445808e+03 -2.608207e+04 -4.696286e+06 +3.401306e+09 +9.234685e+10 -4.189224e+12 +2.343159e+14 +2.649843e+16 -2.894441e+18   
Q20-004   +8.999860e+01   -3.805935e-07 -5.911195e-02 -7.983051e-04 -6.692171e-02 -8.720776e-02 +2.227442e+03 -7.722991e+01 +7.355780e+04 -1.170779e+07 -2.322845e+11 -8.715373e+08 -1.011712e+12 +8.080495e+14 +4.641561e+18 +8.019053e+17   +2.739640e-07 -4.567191e-06 +2.840760e-04 +2.453533e-02 -2.293929e-01 -1.367505e+02 -4.360074e+02 +6.122277e+04 +1.185025e+07 +2.751884e+09 +4.450169e+10 -9.854042e+12 -4.626166e+14 -5.322966e+16 -9.612403e+17   
Q20-008   +8.999995e+01   -8.011659e-08 -5.918951e-02 -1.551753e-03 -7.090931e-02 -1.580014e+00 +2.326478e+03 -2.038359e+03 +3.190212e+04 +7.811618e+06 -2.321162e+11 +5.506096e+10 +1.847075e+11 -3.478830e+14 +4.644673e+18 -1.330070e+18   +3.403991e-07 -2.545064e-05 -6.280143e-04 +2.721725e-02 +6.150068e-01 -2.254469e+02 +1.022211e+03 +7.013111e+04 +1.184015e+07 +5.195883e+09 -4.405126e+10 -7.254137e+12 -3.679226e+14 -8.673679e+16 +9.893295e+16   
Q20-017   +8.999810e+01   -6.406296e-08 -5.913503e-02 -1.590219e-03 -6.496254e-02 -1.484707e-01 +2.308549e+03 -6.730724e+02 +2.039822e+05 +3.140573e+06 -2.351766e+11 +4.780748e+10 -3.982940e+12 +9.152070e+13 +4.758215e+18 +5.524251e+16   +4.055788e-07 -8.129383e-06 -8.548838e-04 +9.669334e-03 +7.637703e-01 -2.653649e+02 +4.530160e+03 +1.127035e+05 +4.680491e+06 +4.464296e+09 -1.142977e+11 -6.757684e+12 -1.273435e+14 -8.995872e+16 +3.069118e+18   
Q20-019   +8.999970e+01   +9.147688e-08 -5.910229e-02 -2.518248e-03 -6.938215e-02 -1.915036e+00 +2.279551e+03 +3.070760e+03 +6.428557e+04 +1.481148e+07 -2.311789e+11 -7.785139e+10 -1.629721e+12 -3.801564e+14 +4.659746e+18 +3.127324e+18   +1.545621e-07 +8.680029e-06 +4.108579e-04 +2.694681e-03 -1.310467e+00 -2.397960e+02 +7.709297e+02 +8.917074e+04 +1.404869e+07 +7.996329e+09 -8.621765e+10 -5.367073e+12 -2.654068e+14 -2.041619e+17 +1.501797e+18   
Q20-020   +8.999785e+01   +7.161586e-07 -5.915968e-02 -1.924470e-04 -1.249390e-02 -2.714613e-01 +2.346512e+03 -2.118764e+03 +8.561815e+04 +3.121191e+07 -2.326143e+11 +3.173554e+10 -1.427567e+12 -7.065008e+14 +4.651047e+18 +6.728729e+16   +5.535686e-07 -1.877734e-05 -1.005736e-03 +1.051980e-02 +3.467178e-01 -2.872403e+02 +1.442341e+03 +3.600770e+04 +1.094191e+07 +5.355906e+09 -3.034907e+10 -6.160292e+12 -2.499412e+14 -9.431674e+16 +2.516900e+18   
Q20-024   +8.999895e+01   +7.738269e-07 -5.912393e-02 -3.195202e-04 -8.090299e-02 -1.099662e+00 +2.317791e+03 +3.635020e+02 +3.975909e+05 +2.724287e+07 -2.314309e+11 -1.931466e+10 -9.697605e+12 -5.340432e+14 +4.621938e+18 +1.479272e+18   +3.665157e-07 -1.435651e-05 -1.898669e-04 +7.770736e-03 +1.694051e-02 -2.402021e+02 -2.937229e+02 +2.222299e+04 +7.071157e+06 +7.542421e+09 +6.348917e+10 -2.071772e+12 +9.490669e+13 -1.944406e+17 -2.751912e+18   
Q20-025   +8.999950e+01   +6.092183e-07 -5.912393e-02 -1.161784e-04 -9.765436e-02 -4.101508e-01 +2.347126e+03 -3.204512e+03 +2.978662e+05 +9.967483e+06 -2.321740e+11 +1.201631e+11 -6.518407e+12 -2.384892e+14 +4.703596e+18 -3.691344e+17   +4.469217e-07 -2.010191e-05 -1.384098e-03 +2.130103e-03 +1.344522e+00 -1.671274e+02 +3.345282e+03 +6.128700e+04 +3.225289e+06 +4.849287e+09 +2.356763e+10 +2.042767e+12 -4.666821e+14 -3.527081e+16 +1.579743e+18   
Q20-096   +8.999825e+01   +5.666892e-07 -5.907047e-02 -1.129231e-03 -1.850942e-02 -2.888419e-01 +2.142309e+03 -4.875665e+00 +1.319626e+05 +1.325215e+07 -2.269811e+11 +3.130284e+10 -6.731493e+12 -3.803362e+14 +4.514847e+18 +3.129575e+18   +4.164889e-07 -1.991725e-05 -5.017934e-04 +1.042344e-02 +6.682352e-02 -2.113296e+02 +1.973269e+03 -3.845763e+04 +1.524549e+07 +4.466938e+09 -3.442686e+10 +5.406524e+12 -6.781817e+14 -5.972637e+16 +4.557806e+18   
Q20-097   +8.999810e+01   +9.167784e-07 -5.907629e-02 -1.367709e-04 -9.100267e-02 +1.599137e-01 +2.209020e+03 -2.379336e+03 +4.031527e+05 +2.649979e+07 -2.311831e+11 +3.510235e+10 -1.019341e+13 -8.551105e+14 +4.736304e+18 +1.618104e+18   +1.743631e-08 +1.532708e-05 +2.471210e-05 +1.879273e-02 +5.660854e-01 -2.389773e+02 -1.346223e+03 +1.848348e+05 -1.109011e+07 +7.689078e+09 +1.249890e+10 -9.262407e+12 +1.742887e+14 -2.034133e+17 -7.436148e+17   
Q20-101   +8.999745e+01   +5.771778e-07 -5.906494e-02 -1.197328e-03 -6.426961e-02 -1.567729e+00 +2.136337e+03 +2.992838e+03 +2.141063e+05 +3.550855e+07 -2.284585e+11 -1.431794e+11 -9.923396e+12 -1.285083e+15 +4.614657e+18 +5.025672e+18   +2.281326e-07 -2.195310e-05 -9.009999e-04 +1.145091e-02 +9.093722e-01 -1.950235e+02 -9.165345e+01 +1.646597e+04 +5.512392e+06 +4.415455e+09 +4.508926e+10 -8.881101e+11 -4.679178e+14 -2.625502e+16 -4.076075e+18   
Q20-103   +8.999815e+01   -2.844188e-08 -5.906250e-02 -7.557561e-04 -2.888858e-02 +5.220795e-01 +2.167351e+03 -1.543681e+03 +3.003947e+04 +2.826649e+06 -2.313018e+11 +1.741969e+10 +7.681177e+11 -2.735408e+14 +4.727892e+18 +5.741379e+17   +1.275760e-07 -8.408902e-06 -3.608795e-04 +5.766531e-03 +2.464797e-01 -2.142303e+02 +1.738327e+03 +1.406957e+05 +1.237624e+07 +4.750054e+09 -9.546702e+10 +2.418324e+12 -5.255342e+14 -1.128494e+17 +4.899681e+18   
Q20-104   +9.000095e+01   +4.486870e-07 -5.908025e-02 -9.866493e-04 -5.453032e-02 -6.526189e-02 +2.248335e+03 -2.264173e+03 -2.966945e+04 +3.327344e+07 -2.311952e+11 +5.482944e+10 +6.581567e+12 -2.650629e+14 +4.718899e+18 +3.539545e+18   +2.306586e-07 -2.166110e-05 -4.747964e-04 +2.569551e-02 +7.887126e-01 -1.410663e+02 +1.319553e+03 +2.396721e+05 +7.204178e+06 +2.051257e+09 +5.417002e+10 -1.168994e+13 +3.309514e+14 +6.251686e+16 +8.603461e+18   
Q20-134   +8.999815e+01   +2.088907e-07 -5.908840e-02 -6.944354e-04 -4.694141e-02 -3.998644e-01 +2.360634e+03 -4.254757e+02 +1.843698e+05 +8.748805e+06 -2.320243e+11 -3.415696e+10 +1.514867e+12 -2.395796e+14 +4.746845e+18 +8.923752e+17   +4.931155e-07 +8.853726e-06 -1.119024e-03 +1.074048e-02 +8.875841e-01 -1.530567e+02 +1.296700e+03 +9.104440e+04 +6.715086e+06 +4.372067e+09 +2.133015e+10 -2.013211e+12 -4.002408e+14 -4.130530e+16 -1.635367e+18   
Q20-135   +8.999920e+01   +6.942396e-07 -5.905306e-02 -4.153419e-04 -7.269378e-02 +7.016627e-02 +2.337934e+03 -1.592161e+03 +1.542177e+05 +1.666424e+07 -2.303020e+11 +2.417665e+10 -1.630094e+12 -6.831916e+14 +4.651102e+18 +5.777888e+17   +1.315171e-07 -1.186299e-05 -4.201475e-04 +2.289701e-02 -7.803167e-01 -4.881071e+01 +1.369252e+03 +5.116561e+04 +2.153265e+06 -3.084921e+08 +4.597802e+09 -7.865435e+12 -1.004945e+14 +7.449162e+16 +1.453517e+18   
Q20-148   +8.999925e+01   +6.507064e-07 -5.908389e-02 -3.395582e-04 -5.241601e-02 +7.302205e-01 +2.313205e+03 -1.783186e+03 +1.254149e+05 +1.727751e+07 -2.307065e+11 +7.590283e+10 +1.490002e+12 -4.574080e+14 +4.692776e+18 -1.726232e+18   +6.093917e-07 -1.500444e-05 -1.779369e-03 +1.585409e-02 +9.020536e-01 -1.523776e+02 +3.244366e+03 +4.033006e+04 -1.163762e+06 +2.733606e+09 -6.434967e+10 -4.404828e+12 -8.653645e+13 +3.389096e+16 +1.345446e+18   
