# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-015   +1.099965e+02   +1.331689e-07 -5.903719e-02 -1.786302e-03 -9.823067e-02 -6.330223e-01 +2.330189e+03 +2.758131e+03 +1.220375e+04 +1.100856e+07 -2.343992e+11 -3.938144e+09 +9.588260e+11 +1.265627e+14 +4.786239e+18 +5.496927e+17   +2.169963e-07 -5.481584e-06 -9.771584e-04 +8.907017e-03 +4.516685e-01 -2.858929e+02 +1.833164e+03 -2.724924e+04 +2.874511e+06 +5.826854e+09 -1.885515e+10 -1.502315e+12 -1.182873e+14 -1.139477e+17 +6.866769e+17   
Q20-016   +1.099983e+02   -1.023961e-07 -5.903535e-02 -1.959479e-03 -5.840360e-02 -4.973433e-01 +2.345994e+03 +2.100791e+02 +2.524294e+04 -6.272340e+06 -2.331320e+11 +3.044582e+10 +3.506511e+12 +2.199792e+14 +4.734965e+18 -2.002019e+18   +5.503540e-07 -1.915687e-05 -1.259739e-03 +1.286088e-02 +8.286561e-01 -3.169096e+02 +1.065000e+03 +2.479860e+05 +5.003599e+06 +6.759294e+09 +7.897930e+10 -1.356065e+13 -4.268410e+14 -1.660806e+17 -3.851711e+18   
Q20-021   +1.099981e+02   +9.798051e-07 -5.901924e-02 -2.172478e-04 -9.476927e-02 -4.267928e-01 +2.290697e+03 -2.321006e+03 +4.016894e+05 +5.136621e+07 -2.328787e+11 -4.589427e+09 -1.350275e+13 -1.577575e+15 +4.718833e+18 +2.967855e+18   +7.234696e-07 +1.802204e-06 -1.895646e-03 +3.090805e-02 +1.954857e+00 -2.925927e+02 +3.290347e+03 -1.912986e+05 +1.190986e+07 +7.483931e+09 -4.922163e+10 -2.443706e+12 -7.860466e+14 -2.368015e+17 +1.011882e+18   
Q20-022   +1.099964e+02   +4.055723e-07 -5.898147e-02 -2.120593e-04 -9.485047e-02 +7.109026e-01 +2.254534e+03 -2.298147e+03 -5.238149e+04 -4.172871e+06 -2.319386e+11 +2.585215e+10 +3.237524e+12 +1.341799e+14 +4.668582e+18 +1.752026e+18   +1.378061e-07 -1.122707e-05 -1.130704e-04 +2.287789e-03 +5.040542e-01 -2.554322e+02 +1.531871e+03 +2.299203e+05 -4.265292e+06 +4.592973e+09 -5.835550e+10 -1.202228e+13 +3.160596e+14 -5.204590e+16 +3.699521e+18   
Q20-023   +1.099965e+02   +1.370498e-07 -5.900550e-02 -1.443953e-03 -5.574827e-02 +4.933572e-02 +2.356324e+03 -1.268248e+03 -2.746208e+04 -9.138254e+05 -2.330304e+11 +3.929190e+10 -3.742718e+12 +3.342115e+13 +4.743444e+18 +9.402790e+17   +4.832908e-07 -1.090701e-05 -1.151710e-03 +3.195592e-02 +1.679852e+00 -3.084510e+02 +1.215585e+03 -5.264597e+04 -6.987928e+06 +5.260906e+09 +9.005193e+09 -4.110314e+12 +3.533053e+14 -7.120714e+16 -4.859566e+17   
Q20-026   +1.099975e+02   +1.760045e-07 -5.901819e-02 -2.285824e-03 -3.443756e-02 -2.167105e+00 +2.341943e+03 +8.355733e+02 +1.257478e+05 +3.398944e+07 -2.328975e+11 -1.502069e+10 +1.203729e+11 -8.364473e+14 +4.678546e+18 +1.178541e+18   +4.533532e-07 -2.022507e-05 -5.686129e-04 +7.323300e-03 -5.251489e-02 -1.713353e+02 +1.232235e+03 +5.538404e+04 +2.319969e+07 +3.584224e+09 +6.519163e+10 -3.297643e+12 -7.658346e+14 -4.762298e+16 -4.986325e+17   
Q20-027   +1.099978e+02   +5.395622e-07 -5.904741e-02 -1.038470e-03 -7.832318e-02 -2.805026e-01 +2.313720e+03 -8.159002e+02 +1.111295e+05 +2.662360e+07 -2.315628e+11 +3.302525e+10 -5.325496e+12 -5.925989e+14 +4.689150e+18 -6.999974e+17   +7.618155e-08 -1.956132e-05 +3.238724e-05 +1.417737e-02 +2.202925e-01 -2.160969e+02 -2.097950e+02 +1.591019e+05 +1.005686e+07 +6.124684e+09 -1.900212e+10 -4.269015e+12 -2.590477e+14 -1.936274e+17 -2.732729e+16   
Q20-028   +1.099968e+02   -4.070186e-08 -5.903103e-02 -1.689614e-03 -8.123477e-02 -1.070620e+00 +2.309652e+03 -2.099016e+03 +2.529788e+04 +2.708781e+07 -2.315916e+11 +6.222094e+10 +4.621624e+12 -7.477739e+14 +4.670716e+18 -9.861496e+17   +3.226329e-07 -1.637696e-05 -6.033386e-04 +2.073991e-02 +3.633905e-01 -1.894604e+02 -2.283937e+02 +1.255187e+05 +2.336599e+07 +2.898319e+09 +1.525026e+09 -7.341607e+12 -3.134906e+14 -9.532614e+15 +1.918891e+18   
Q20-033   +1.099971e+02   +6.234748e-07 -5.901651e-02 -9.158741e-04 -7.995737e-02 -8.003996e-01 +2.340386e+03 -2.543513e+03 +9.981445e+04 +2.492598e+07 -2.330152e+11 +1.192851e+11 -6.894506e+11 -5.009288e+14 +4.770112e+18 -1.238434e+17   +3.954981e-07 -1.473447e-05 -8.294976e-04 +2.231352e-02 +1.044578e+00 -1.602115e+02 +1.082911e+03 -6.825926e+04 +2.283888e+07 +3.759447e+09 +7.240116e+09 -8.535462e+12 -7.300114e+14 -2.669483e+16 +4.502292e+17   
Q20-034   +1.099964e+02   +2.778271e-07 -5.895307e-02 -7.892599e-04 -8.386350e-02 -7.860816e-01 +2.345437e+03 -2.631884e+03 +1.820239e+05 +1.477677e+06 -2.346759e+11 +3.610684e+10 -3.972467e+10 -1.397741e+14 +4.746779e+18 -2.442411e+18   +1.034937e-06 -2.088097e-05 -4.786433e-03 +1.131383e-02 +3.829894e+00 -2.637730e+02 +1.175715e+04 +1.376861e+05 -1.050930e+07 +1.522342e+09 -1.093639e+11 -9.983381e+12 -3.900769e+14 +5.382559e+16 -8.017061e+17   
Q20-035   +1.099969e+02   +1.601405e-07 -5.900595e-02 -2.485086e-03 -6.403109e-02 -1.670109e+00 +2.311252e+03 +2.473636e+03 +1.039533e+05 +2.162396e+07 -2.321970e+11 -3.411336e+10 -5.090518e+12 -4.160412e+14 +4.740742e+18 +4.227634e+17   +2.670805e-08 -1.897591e-05 +3.191624e-04 +2.570596e-02 -9.715201e-02 -1.659406e+02 -1.260119e+03 +1.620257e+05 +4.846963e+04 +5.979636e+09 -8.368076e+09 -9.916343e+12 -8.358812e+13 -1.414229e+17 +2.445253e+17   
Q20-036   +1.099968e+02   +3.272349e-07 -5.907299e-02 -1.236571e-03 -7.946719e-02 -9.583806e-01 +2.264996e+03 -5.194840e+02 +2.364786e+05 +4.770883e+06 -2.309227e+11 -1.521045e+10 -1.446419e+12 +5.243986e+13 +4.670118e+18 +3.755810e+18   +7.424945e-07 -2.187935e-05 -1.438218e-03 +2.727874e-02 +1.589325e-01 -1.925716e+02 +3.975495e+03 +2.098456e+04 +1.463067e+07 +6.288212e+09 -5.369178e+10 -2.075109e+12 -7.065127e+14 -1.109860e+17 +6.270399e+17   
Q20-038   +1.099965e+02   +5.748448e-07 -5.905078e-02 -1.299171e-03 -9.141818e-02 -7.946836e-01 +2.331637e+03 -1.766017e+03 +3.779100e+04 +1.158553e+07 -2.334137e+11 +1.461725e+10 -5.798818e+12 -6.092903e+14 +4.712152e+18 +3.339610e+18   +3.232426e-07 -2.315524e-05 -3.236718e-04 +3.274601e-02 +2.120828e-01 -2.425533e+02 +2.785222e+03 +1.071782e+05 +4.242580e+06 +2.981506e+09 -7.545209e+10 -1.242906e+13 -5.445763e+14 -1.607768e+16 +6.194419e+18   
Q20-039   +1.099965e+02   +8.973812e-07 -5.904081e-02 -7.179098e-04 -4.903426e-02 +3.565067e-02 +2.332431e+03 -2.570701e+03 -1.596979e+05 +1.379237e+07 -2.336229e+11 +3.819430e+10 +7.603565e+12 -5.385407e+14 +4.725462e+18 -4.933847e+17   +1.528980e-07 -7.828562e-06 -4.059856e-04 +2.983149e-02 +4.896821e-01 -2.096305e+02 -8.880291e+01 +9.122027e+04 +2.112654e+07 +2.615072e+09 +4.010804e+09 -1.452566e+13 -1.014823e+15 -1.820130e+15 +9.305705e+17   
Q20-041   +1.099976e+02   +5.494174e-07 -5.901130e-02 -1.408312e-03 -6.440727e-02 -4.452741e-01 +2.264506e+03 +1.809490e+03 +3.484785e+05 +3.569144e+07 -2.304691e+11 +1.830950e+09 -8.259696e+12 -1.332608e+15 +4.656577e+18 -1.102225e+18   +5.027125e-07 -2.190724e-06 -9.237902e-04 +1.214131e-02 +1.142359e+00 -2.548113e+02 +1.403159e+03 +4.318664e+04 +1.955570e+07 +6.644582e+09 +6.824853e+10 -6.709047e+12 -1.847606e+14 -1.775278e+17 -1.888952e+18   
Q20-044   +1.099963e+02   +5.054541e-07 -5.898591e-02 -2.015668e-03 -9.795866e-02 -1.421005e+00 +2.362350e+03 +2.118778e+03 +3.607533e+05 +2.061097e+07 -2.336790e+11 -4.996926e+10 -5.718143e+12 -3.872577e+14 +4.768548e+18 +4.493838e+18   +9.480783e-07 -1.610036e-05 -3.134791e-03 -2.061274e-04 +2.637398e+00 -2.580830e+02 +7.489823e+03 +1.014692e+05 +3.227622e+06 +4.997473e+09 -1.139309e+11 -7.983959e+12 -5.648985e+14 -1.178988e+17 +2.123456e+18   
Q20-045   +1.099971e+02   +7.683588e-07 -5.895650e-02 -9.763557e-04 -5.845830e-02 -4.891608e-01 +2.343545e+03 -7.796413e+02 +1.544607e+04 +2.207798e+07 -2.318024e+11 +6.141767e+10 -2.585010e+12 -8.512384e+14 +4.730291e+18 -6.370973e+17   +4.876191e-07 -8.388708e-06 -1.324004e-03 +3.432951e-02 +1.314965e+00 -2.295495e+02 +1.695441e+03 +2.478978e+05 -2.105022e+06 +5.618358e+09 +2.423036e+10 -1.587845e+13 -2.656458e+14 -9.158405e+16 +2.787900e+17   
Q20-048   +1.099966e+02   +6.252669e-07 -5.890800e-02 +5.735318e-04 -2.146064e-02 +1.306783e+00 +2.295090e+03 -3.054303e+03 -5.473075e+04 +2.123567e+06 -2.293701e+11 +3.821074e+10 +5.136474e+12 -1.436924e+14 +4.621575e+18 +2.138482e+18   -9.823131e-08 -9.961399e-06 +1.166981e-03 +2.889030e-03 -1.611661e+00 -9.509521e+01 -6.516521e+02 +2.724008e+03 +2.338406e+07 -1.189577e+08 -2.743809e+10 -3.020500e+12 -6.377928e+14 +8.933532e+16 +2.200464e+18   
Q20-049   +1.099969e+02   +4.136493e-07 -5.892209e-02 -9.482476e-04 -8.056762e-02 +7.370769e-01 +2.325339e+03 -3.889734e+02 +1.562535e+05 +1.217424e+07 -2.298924e+11 +1.181685e+11 +3.142159e+12 +4.730239e+14 +4.615491e+18 -3.552316e+18   +9.199041e-07 -1.739637e-05 -3.162699e-03 +1.092159e-02 +2.292469e+00 -1.485757e+02 +5.241089e+03 +3.020895e+04 +2.398227e+06 +3.606097e+09 -4.273971e+10 -4.068245e+11 -6.236548e+13 -4.330522e+16 -8.429236e+17   
Q20-051   +1.099971e+02   +5.211304e-07 -5.883724e-02 -1.024566e-03 -4.722258e-02 +4.272053e-01 +2.339267e+03 +1.914141e+03 +2.163818e+04 +1.717558e+07 -2.283702e+11 +1.401942e+10 +6.733418e+10 -6.698454e+14 +4.606404e+18 +7.112974e+17   +4.276552e-07 -1.788020e-05 -7.705800e-04 +5.522058e-03 +9.098249e-01 -1.583074e+02 +8.677752e+02 +1.676401e+05 +6.245222e+06 +3.375284e+09 -2.026944e+10 -8.343148e+12 -6.292352e+14 -1.881532e+16 +9.285454e+17   
Q20-053   +1.099988e+02   +6.245260e-07 -5.890815e-02 -1.736363e-03 -9.191837e-02 +1.118757e-01 +2.300704e+03 +1.628980e+02 +3.030524e+05 +2.250526e+07 -2.291888e+11 +5.641442e+10 -7.766287e+12 -5.638412e+14 +4.674341e+18 -7.016293e+17   -7.165788e-08 -2.084343e-05 -1.773380e-04 +1.501410e-02 +1.412090e+00 -1.486610e+02 -2.312580e+02 +1.446103e+05 +2.252914e+06 +3.795550e+09 +6.481488e+09 -7.133836e+12 -3.813551e+14 -4.801341e+16 +3.010142e+18   
Q20-055   +1.099971e+02   +5.511613e-07 -5.887437e-02 -1.129867e-03 -2.833833e-02 -7.202419e-01 +2.313483e+03 +4.663082e+02 -4.907432e+04 +3.775887e+07 -2.301149e+11 +4.172527e+10 +4.316948e+12 -1.186542e+15 +4.668562e+18 -2.642450e+18   -2.306950e-08 -1.374293e-05 +5.395379e-04 -1.289022e-03 -9.695319e-02 -1.598457e+02 -3.423585e+03 +7.314621e+04 +2.935142e+04 +4.384052e+09 +5.226607e+10 -4.032251e+12 -2.009429e+14 -3.459865e+16 -1.478065e+18   
Q20-057   +1.099977e+02   +5.189823e-07 -5.885359e-02 -1.423488e-03 -6.262478e-02 -1.210945e+00 +2.326500e+03 -1.347947e+02 +7.294063e+04 +2.997183e+07 -2.297481e+11 -8.198441e+09 -4.418043e+11 -8.620824e+14 +4.647832e+18 +1.586120e+18   +4.046320e-07 -1.009098e-05 -3.350136e-04 +7.347888e-03 +1.202042e+00 -1.123560e+02 -7.549036e+02 +2.158972e+05 +5.180307e+06 +1.017948e+09 -9.396151e+09 -1.024874e+13 -5.085395e+14 +9.185347e+16 +1.154783e+18   
Q20-061   +1.099962e+02   +5.298363e-07 -5.896692e-02 +1.510334e-04 -5.805356e-02 +8.163748e-01 +2.326397e+03 -2.351659e+03 -8.622706e+04 +3.914969e+06 -2.313338e+11 +2.018653e+08 +2.699045e+12 -1.656652e+13 +4.694725e+18 +2.453897e+18   +3.498077e-07 +1.538803e-05 -1.453863e-03 +1.336869e-03 +5.674822e-01 -2.898325e+02 +2.082913e+03 +1.412195e+04 +4.558417e+06 +8.172331e+09 -7.604625e+10 -8.164047e+12 -3.007593e+14 -1.166692e+17 +3.520547e+18   
Q20-063   +1.099967e+02   +8.042006e-08 -5.891193e-02 -5.750062e-04 -5.943120e-02 +2.729497e-01 +2.257019e+03 -2.431556e+03 -1.580894e+04 +8.152812e+05 -2.269180e+11 +9.132256e+10 +2.693600e+12 -2.694423e+14 +4.590918e+18 +1.816349e+17   +3.301055e-07 -9.764593e-06 -1.317912e-03 +8.086182e-03 +1.345755e+00 -2.065700e+02 +2.157980e+03 +1.894920e+05 +1.482729e+07 +2.418783e+09 -6.189873e+10 -1.072372e+13 -5.939176e+14 +8.754100e+16 +2.251587e+18   
Q20-065   +1.099968e+02   +3.264692e-07 -5.892903e-02 -1.885030e-03 -4.849278e-02 -1.256140e+00 +2.318005e+03 +1.417448e+03 +8.633218e+03 +1.036707e+07 -2.280453e+11 -3.554394e+10 +5.965835e+11 -1.626232e+14 +4.601927e+18 +1.869126e+18   +2.523187e-07 -1.764980e-05 -5.055603e-04 +1.306442e-02 +3.547183e-01 -1.837677e+02 +1.376964e+03 +2.788618e+04 +1.956030e+07 +3.006614e+09 +9.884715e+09 -2.649171e+12 -5.417554e+14 +3.856229e+16 +1.843947e+17   
Q20-066   +1.099955e+02   +8.427651e-07 -5.895504e-02 -4.893516e-04 -1.807045e-02 -3.917296e-02 +2.283404e+03 +1.653193e+03 -3.897104e+04 +2.271769e+07 -2.291548e+11 +1.350528e+10 -1.224216e+12 -5.734927e+14 +4.628554e+18 -1.882705e+18   -1.292351e-07 -1.207498e-05 +1.636533e-03 +1.799139e-02 -8.709327e-01 -2.101101e+02 -6.392056e+03 +3.023237e+05 +2.606317e+06 +4.744810e+09 +7.491901e+10 -8.643999e+12 +1.349796e+13 -1.806612e+16 +2.494244e+17   
Q20-068   +1.099967e+02   +5.170780e-07 -5.896191e-02 -1.282034e-03 -4.365674e-02 +5.199098e-01 +2.339116e+03 +5.706249e+01 +2.228630e+04 +1.718351e+07 -2.299993e+11 +5.468106e+10 +1.030868e+12 +8.265311e+12 +4.646308e+18 -4.523017e+17   +2.066583e-07 -1.838469e-05 -2.183348e-04 +6.364870e-03 -1.914126e-01 -2.580182e+02 -4.938178e+01 +1.845158e+05 +8.582798e+06 +6.975794e+09 +9.888860e+08 -1.030765e+13 -3.423639e+14 -1.052976e+17 +3.174564e+18   
Q20-069   +1.099960e+02   -1.995419e-07 -5.891412e-02 -6.201672e-04 -1.013469e-01 +1.103477e-01 +2.299635e+03 +4.513853e+03 +3.857378e+05 -1.335260e+07 -2.301343e+11 -1.151598e+11 -1.275537e+13 -1.460063e+14 +4.681652e+18 +4.717694e+18   +4.284944e-07 +2.077963e-05 -8.404807e-04 +1.793233e-02 +1.247485e-01 -1.879041e+02 +1.063372e+02 +9.438898e+04 +6.695436e+06 +3.993522e+09 +1.484329e+10 -4.805514e+12 -5.178266e+14 -4.128201e+16 -1.742395e+18   
Q20-071   +1.099960e+02   +6.995546e-07 -5.893718e-02 +1.597115e-04 -8.586553e-02 +3.387242e-01 +2.329719e+03 -2.552582e+03 +2.395138e+05 +2.015512e+07 -2.304775e+11 +3.807980e+10 -7.115735e+12 -9.277665e+14 +4.655287e+18 +4.146208e+17   +3.666663e-07 +5.833442e-06 +8.016281e-04 +9.224008e-03 -2.039621e+00 -1.816073e+02 -2.036258e+03 +6.172718e+04 +2.279442e+07 +3.596914e+09 +1.133602e+11 -8.707348e+12 -3.310775e+14 -3.161259e+16 -5.469909e+17   
Q20-073   +1.099964e+02   +8.922462e-07 -5.893707e-02 -5.301775e-04 -7.722385e-02 +3.162356e-01 +2.343165e+03 -8.831570e+02 +2.637845e+05 +2.239973e+07 -2.325790e+11 -2.649952e+10 -4.145452e+12 -2.746180e+14 +4.779130e+18 +4.308217e+18   +3.320162e-07 +2.663463e-05 -1.742495e-04 +1.407785e-02 -7.282465e-01 -1.882769e+02 +2.507307e+03 -2.917017e+04 +2.059624e+07 +5.405272e+09 -1.750325e+10 -3.355818e+12 -5.730550e+14 -1.154811e+17 +1.945815e+18   
Q20-074   +1.099961e+02   +4.648274e-07 -5.893713e-02 -1.547003e-03 -6.211372e-02 -2.688779e-01 +2.304049e+03 -5.842487e+02 +1.952263e+05 +2.178300e+07 -2.314759e+11 +4.061941e+10 -8.534021e+11 -2.467996e+14 +4.696585e+18 +7.143746e+17   +3.632597e-07 +2.579714e-06 -3.140571e-04 +1.616559e-02 +7.176014e-02 -2.075730e+02 +4.208466e+03 -6.508478e+04 +1.566835e+07 +4.472820e+09 -1.072345e+11 +2.299523e+12 -1.322771e+14 -7.674562e+16 +4.023034e+18   
Q20-076   +1.099961e+02   +6.802258e-07 -5.893137e-02 -1.118017e-03 -3.286033e-02 -2.520514e-01 +2.230352e+03 -2.051302e+02 +9.318158e+04 +2.107357e+07 -2.317429e+11 +7.219327e+09 +5.928694e+11 -2.922547e+14 +4.757895e+18 +9.487200e+17   -4.461384e-08 +2.060709e-05 -5.696828e-04 +3.426357e-02 +1.596652e-01 -2.535841e+02 -4.928540e+02 +3.673243e+05 -1.444770e+07 +8.202812e+09 -5.780182e+10 -1.381897e+13 -8.199662e+13 -2.053763e+17 +3.167008e+18   
Q20-077   +1.099963e+02   +1.402110e-07 -5.890487e-02 -7.655868e-04 -5.157166e-02 -1.235054e+00 +2.287016e+03 -9.160554e+02 +6.455126e+04 +6.943464e+06 -2.316402e+11 +4.816575e+10 -2.814141e+12 -3.289585e+14 +4.731548e+18 -6.317913e+17   +2.266022e-07 -1.171598e-05 -6.595207e-04 +1.966503e-02 +1.051554e+00 -1.954265e+02 +5.948475e+02 -1.946672e+04 -5.554140e+05 +2.423147e+09 -1.183099e+10 -2.953462e+12 -5.532171e+13 -3.218095e+16 -1.192753e+18   
Q20-078   +1.099963e+02   +6.480882e-07 -5.891465e-02 -7.870833e-04 -7.153182e-02 +5.272119e-01 +2.279008e+03 +1.529024e+03 -9.586768e+04 +3.365910e+07 -2.280437e+11 -6.853561e+10 +4.074911e+12 -7.095657e+14 +4.579820e+18 +3.757580e+18   +4.546551e-07 -1.037378e-05 -7.317085e-04 +2.301091e-02 +1.111546e-01 -2.633628e+02 +4.182516e+03 +2.471380e+04 -5.069130e+05 +6.397872e+09 -4.508302e+10 -1.172408e+13 +6.893844e+14 -1.710496e+17 -2.132500e+18   
Q20-080   +1.099963e+02   +6.852995e-07 -5.889562e-02 -3.938065e-04 -7.902386e-02 -2.819977e-01 +2.331867e+03 +5.575601e+02 +2.155916e+05 +1.025196e+07 -2.320418e+11 +1.267430e+10 -6.156531e+12 -5.770070e+14 +4.704662e+18 -5.942802e+16   +3.520898e-08 +9.444963e-06 -8.824069e-04 +6.481972e-03 +1.073242e+00 -1.760776e+02 -5.886201e+02 +1.084458e+05 -6.549889e+06 +4.399136e+09 +3.084026e+10 -1.015644e+13 +3.153025e+14 -5.315174e+16 -1.668031e+18   
Q20-081   +1.099964e+02   +4.150091e-07 -5.891913e-02 -9.076893e-04 -5.886084e-02 -4.745191e-01 +2.255952e+03 -8.741915e+02 +3.100035e+05 +3.302344e+07 -2.310987e+11 -2.363180e+10 -1.279019e+13 -8.482372e+14 +4.725690e+18 +4.659205e+18   +4.432245e-07 +5.099658e-06 -2.054313e-03 +1.912103e-02 +1.529950e+00 -2.319359e+02 +1.894767e+03 -1.204344e+04 -7.099664e+06 +7.234823e+09 -5.507469e+10 -2.236340e+12 -6.956700e+12 -1.983215e+17 +2.132319e+18   
Q20-082   +1.099963e+02   +1.600249e-07 -5.893591e-02 -3.781960e-04 -6.125658e-02 +4.158195e-01 +2.211602e+03 -2.736193e+03 +2.956898e+05 +1.642716e+06 -2.314496e+11 +1.331413e+11 -1.304473e+13 -1.877100e+14 +4.755379e+18 -3.536908e+18   -1.924449e-08 +4.578351e-06 -1.169778e-03 +2.110892e-02 +1.279985e+00 -1.801205e+02 +4.359786e+03 +1.567785e+05 -2.239223e+07 +5.076413e+09 -1.130110e+11 -1.384728e+13 +5.270605e+14 -9.737037e+16 +6.621525e+18   
Q20-083   +1.099945e+02   -1.532901e-08 -5.890521e-02 -1.179980e-03 -7.122209e-02 -5.258627e-01 +2.226947e+03 +5.885145e-01 +1.312489e+05 +1.244839e+07 -2.295218e+11 +1.168066e+10 -2.765264e+12 -1.939895e+14 +4.715178e+18 +2.584963e+18   +3.393400e-07 -2.176784e-05 -1.218203e-03 +2.148547e-02 +9.970971e-01 -1.866409e+02 +3.351526e+03 -6.094317e+02 -7.014059e+06 +3.318472e+09 -1.163893e+11 -5.252973e+12 +9.143848e+13 -7.053234e+15 +4.013150e+18   
Q20-086   +1.099973e+02   +7.018463e-07 -5.894643e-02 +2.020337e-04 -4.870514e-02 +2.115934e-01 +2.252977e+03 -3.068523e+03 +3.982744e+04 +2.022576e+07 -2.312011e+11 -8.513606e+09 -2.962630e+11 -5.030941e+14 +4.779485e+18 +2.339074e+18   +3.289865e-07 -5.823040e-06 -1.009959e-03 +4.712897e-03 +6.746336e-01 -1.736750e+02 +1.757693e+03 +1.226611e+05 +7.562041e+06 +3.328958e+09 -9.932817e+09 -6.349049e+12 -1.693453e+14 -1.681039e+16 -9.508661e+17   
Q20-087   +1.099965e+02   +6.813671e-07 -5.893607e-02 -5.101458e-04 -7.220054e-02 -3.600785e-01 +2.235558e+03 -2.114736e+03 +8.222699e+04 +2.105410e+07 -2.290955e+11 +7.691145e+10 -2.445145e+12 -7.382396e+14 +4.642302e+18 -3.979575e+18   +1.977519e-07 -2.059843e-05 -1.353690e-03 +1.318241e-02 +2.003098e+00 -1.621645e+02 +2.172574e+02 +2.302571e+05 -1.486422e+07 +6.388191e+08 +3.990964e+10 -1.346753e+13 +1.522861e+13 +5.233257e+16 -2.810379e+18   
Q20-088   +1.099965e+02   +9.255840e-07 -5.888126e-02 -2.715602e-04 -3.333998e-02 -4.199278e-01 +2.268814e+03 -1.570485e+03 +5.803669e+04 +2.761367e+07 -2.282763e+11 +1.158812e+10 +7.505426e+11 -7.957525e+14 +4.570405e+18 +6.541246e+17   +4.873714e-07 -2.123968e-05 -1.723018e-03 +3.385115e-02 +1.686678e+00 -2.276669e+02 +4.058585e+03 -2.202050e+05 -8.414405e+05 +4.583578e+09 -1.030366e+11 -1.180031e+12 -2.638177e+14 -5.046482e+16 +3.481031e+18   
Q20-090   +1.099958e+02   +5.530298e-07 -5.892317e-02 -4.982685e-04 -7.747622e-03 +1.407154e-01 +2.246543e+03 -2.382991e+03 -9.782537e+04 +9.455397e+06 -2.300007e+11 +1.340085e+11 +7.565065e+12 -6.195519e+14 +4.686694e+18 -4.462736e+18   +2.706416e-08 -1.151098e-05 -1.390028e-04 +1.326552e-02 +5.455229e-01 -1.355276e+02 -2.965396e+03 +7.763959e+04 +1.054838e+07 +2.528818e+09 +2.909007e+10 -1.780076e+13 -7.238583e+14 -2.226972e+16 +1.672801e+18   
Q20-091   +1.099947e+02   -3.766366e-07 -5.895064e-02 -1.151025e-03 -4.419387e-02 -2.797249e-02 +2.192272e+03 +2.244964e+03 +1.234044e+05 -3.441099e+06 -2.252371e+11 -2.368584e+10 +2.842931e+12 +3.364755e+14 +4.502977e+18 +2.084050e+18   +2.890111e-08 -4.781837e-06 -5.422112e-04 +8.107228e-03 +2.723655e-01 -2.133233e+02 +2.223756e+03 -9.672293e+04 -1.056288e+07 +4.230965e+09 +3.900975e+10 -1.957074e+12 +1.105791e+15 +6.342406e+16 -3.317763e+18   
Q20-092   +1.099963e+02   -1.072560e-07 -5.892815e-02 -2.007321e-03 -6.245182e-02 -7.565334e-01 +2.273762e+03 +4.285401e+03 +4.487368e+04 +9.824267e+06 -2.302763e+11 -8.832246e+10 -3.916993e+12 -5.051972e+14 +4.643263e+18 +1.233182e+18   +3.141207e-07 -1.990961e-05 -1.364060e-03 +1.462258e-02 +1.579245e+00 -1.376926e+02 +5.347109e+03 +1.202318e+05 +1.450376e+07 +1.485147e+09 -6.646706e+10 -8.062019e+12 -8.954376e+13 +1.459750e+16 +2.327073e+17   
Q20-094   +1.099957e+02   +1.558015e-07 -5.891613e-02 -2.866920e-03 -5.010449e-02 -5.329693e-01 +2.278748e+03 +3.320779e+03 -5.859626e+04 +1.816567e+07 -2.283287e+11 +1.412102e+10 +6.790433e+12 +3.799617e+13 +4.595235e+18 -1.263154e+16   +7.525284e-07 -9.194178e-06 -2.416130e-03 +2.310105e-02 +2.169536e+00 -2.064886e+02 +5.755658e+03 +2.032179e+05 +1.540971e+07 +5.590059e+09 -5.161527e+10 -9.758945e+12 -6.155623e+14 -8.526073e+16 -2.561891e+18   
Q20-098   +1.099980e+02   +6.505100e-07 -5.891739e-02 -4.496535e-05 -5.408600e-02 -1.716435e-01 +2.254236e+03 -3.257990e+03 +4.846950e+04 +2.955736e+07 -2.293652e+11 +9.535146e+10 +2.495400e+12 -8.874261e+14 +4.664989e+18 -3.106226e+18   -2.872482e-09 -1.008245e-05 -2.109252e-05 +1.165187e-02 +3.059297e-02 -1.150717e+02 -1.929270e+02 +1.444080e+05 +1.559937e+06 +2.556135e+09 +9.191740e+10 -4.087937e+12 +5.115059e+14 -2.550510e+16 -3.212496e+18   
Q20-102   +1.099960e+02   +5.271152e-07 -5.893853e-02 -2.183140e-04 -3.621224e-02 -2.005315e-01 +2.143554e+03 -2.169356e+03 -1.304554e+05 +1.518234e+07 -2.274489e+11 +5.679496e+10 +3.996904e+12 -5.513290e+14 +4.650897e+18 -3.586967e+17   +3.109487e-07 +2.132080e-05 -1.120996e-03 +1.526545e-02 +6.295851e-01 -3.388317e+02 +3.423535e+03 +1.733640e+05 +4.238110e+04 +1.042506e+10 -9.069362e+10 -5.533961e+12 +2.899125e+14 -2.321113e+17 +2.249709e+18   
